 Step   rOH   Energy
3259      3.04629460    0.12062053E+00
3260      3.04679460    0.12066673E+00
3261      3.04729460    0.12071293E+00
3262      3.04779460    0.12075910E+00
3263      3.04829460    0.12080526E+00
3264      3.04879460    0.12085140E+00
3265      3.04929460    0.12089753E+00
3266      3.04979460    0.12094363E+00
3267      3.05029460    0.12098972E+00
3268      3.05079460    0.12103580E+00
3269      3.05129460    0.12108186E+00
3270      3.05179460    0.12112790E+00
3271      3.05229460    0.12117392E+00
3272      3.05279460    0.12121993E+00
3273      3.05329460    0.12126592E+00
3274      3.05379460    0.12131189E+00
3275      3.05429460    0.12135785E+00
3276      3.05479460    0.12140379E+00
3277      3.05529460    0.12144972E+00
3278      3.05579460    0.12149562E+00
3279      3.05629460    0.12154151E+00
3280      3.05679460    0.12158739E+00
3281      3.05729460    0.12163324E+00
3282      3.05779460    0.12167908E+00
3283      3.05829460    0.12172491E+00
3284      3.05879460    0.12177071E+00
3285      3.05929460    0.12181650E+00
3286      3.05979460    0.12186227E+00
3287      3.06029460    0.12190803E+00
3288      3.06079460    0.12195377E+00
3289      3.06129460    0.12199949E+00
3290      3.06179460    0.12204520E+00
3291      3.06229460    0.12209089E+00
3292      3.06279460    0.12213656E+00
3293      3.06329460    0.12218221E+00
3294      3.06379460    0.12222785E+00
3295      3.06429460    0.12227347E+00
3296      3.06479460    0.12231908E+00
3297      3.06529460    0.12236466E+00
3298      3.06579460    0.12241024E+00
3299      3.06629460    0.12245579E+00
3300      3.06679460    0.12250133E+00
3301      3.06729460    0.12254685E+00
3302      3.06779460    0.12259235E+00
3303      3.06829460    0.12263784E+00
3304      3.06879460    0.12268331E+00
3305      3.06929460    0.12272876E+00
3306      3.06979460    0.12277420E+00
3307      3.07029460    0.12281962E+00
3308      3.07079460    0.12286502E+00
3309      3.07129460    0.12291040E+00
3310      3.07179460    0.12295577E+00
3311      3.07229460    0.12300112E+00
3312      3.07279460    0.12304646E+00
3313      3.07329460    0.12309178E+00
3314      3.07379460    0.12313708E+00
3315      3.07429460    0.12318236E+00
3316      3.07479460    0.12322763E+00
3317      3.07529460    0.12327288E+00
3318      3.07579460    0.12331812E+00
3319      3.07629460    0.12336333E+00
3320      3.07679460    0.12340853E+00
3321      3.07729460    0.12345372E+00
3322      3.07779460    0.12349888E+00
3323      3.07829460    0.12354403E+00
3324      3.07879460    0.12358916E+00
3325      3.07929460    0.12363428E+00
3326      3.07979460    0.12367938E+00
3327      3.08029460    0.12372446E+00
3328      3.08079460    0.12376953E+00
3329      3.08129460    0.12381457E+00
3330      3.08179460    0.12385961E+00
3331      3.08229460    0.12390462E+00
3332      3.08279460    0.12394962E+00
3333      3.08329460    0.12399460E+00
3334      3.08379460    0.12403956E+00
3335      3.08429460    0.12408451E+00
3336      3.08479460    0.12412944E+00
3337      3.08529460    0.12417435E+00
3338      3.08579460    0.12421925E+00
3339      3.08629460    0.12426413E+00
3340      3.08679460    0.12430899E+00
3341      3.08729460    0.12435383E+00
3342      3.08779460    0.12439866E+00
3343      3.08829460    0.12444347E+00
3344      3.08879460    0.12448827E+00
3345      3.08929460    0.12453304E+00
3346      3.08979460    0.12457780E+00
3347      3.09029460    0.12462255E+00
3348      3.09079460    0.12466728E+00
3349      3.09129460    0.12471198E+00
3350      3.09179460    0.12475668E+00
3351      3.09229460    0.12480135E+00
3352      3.09279460    0.12484601E+00
3353      3.09329460    0.12489065E+00
3354      3.09379460    0.12493528E+00
3355      3.09429460    0.12497989E+00
3356      3.09479460    0.12502448E+00
3357      3.09529460    0.12506905E+00
3358      3.09579460    0.12511361E+00
3359      3.09629460    0.12515815E+00
3360      3.09679460    0.12520267E+00
3361      3.09729460    0.12524718E+00
3362      3.09779460    0.12529167E+00
3363      3.09829460    0.12533614E+00
3364      3.09879460    0.12538060E+00
3365      3.09929460    0.12542503E+00
3366      3.09979460    0.12546946E+00
3367      3.10029460    0.12551386E+00
3368      3.10079460    0.12555825E+00
3369      3.10129460    0.12560262E+00
3370      3.10179460    0.12564697E+00
3371      3.10229460    0.12569131E+00
3372      3.10279460    0.12573563E+00
3373      3.10329460    0.12577993E+00
3374      3.10379460    0.12582422E+00
3375      3.10429460    0.12586848E+00
3376      3.10479460    0.12591274E+00
3377      3.10529460    0.12595697E+00
3378      3.10579460    0.12600119E+00
3379      3.10629460    0.12604539E+00
3380      3.10679460    0.12608957E+00
3381      3.10729460    0.12613374E+00
3382      3.10779460    0.12617789E+00
3383      3.10829460    0.12622202E+00
3384      3.10879460    0.12626614E+00
3385      3.10929460    0.12631023E+00
3386      3.10979460    0.12635432E+00
3387      3.11029460    0.12639838E+00
3388      3.11079460    0.12644243E+00
3389      3.11129460    0.12648646E+00
3390      3.11179460    0.12653047E+00
3391      3.11229460    0.12657447E+00
3392      3.11279460    0.12661845E+00
3393      3.11329460    0.12666241E+00
3394      3.11379460    0.12670635E+00
3395      3.11429460    0.12675028E+00
3396      3.11479460    0.12679419E+00
3397      3.11529460    0.12683809E+00
3398      3.11579460    0.12688197E+00
3399      3.11629460    0.12692583E+00
3400      3.11679460    0.12696967E+00
3401      3.11729460    0.12701350E+00
3402      3.11779460    0.12705730E+00
3403      3.11829460    0.12710110E+00
3404      3.11879460    0.12714487E+00
3405      3.11929460    0.12718863E+00
3406      3.11979460    0.12723237E+00
3407      3.12029460    0.12727609E+00
3408      3.12079460    0.12731980E+00
3409      3.12129460    0.12736349E+00
3410      3.12179460    0.12740716E+00
3411      3.12229460    0.12745082E+00
3412      3.12279460    0.12749446E+00
3413      3.12329460    0.12753808E+00
3414      3.12379460    0.12758168E+00
3415      3.12429460    0.12762527E+00
3416      3.12479460    0.12766884E+00
3417      3.12529460    0.12771239E+00
3418      3.12579460    0.12775593E+00
3419      3.12629460    0.12779945E+00
3420      3.12679460    0.12784295E+00
3421      3.12729460    0.12788644E+00
3422      3.12779460    0.12792990E+00
3423      3.12829460    0.12797336E+00
3424      3.12879460    0.12801679E+00
3425      3.12929460    0.12806021E+00
3426      3.12979460    0.12810361E+00
3427      3.13029460    0.12814699E+00
3428      3.13079460    0.12819035E+00
3429      3.13129460    0.12823370E+00
3430      3.13179460    0.12827703E+00
3431      3.13229460    0.12832035E+00
3432      3.13279460    0.12836364E+00
3433      3.13329460    0.12840692E+00
3434      3.13379460    0.12845019E+00
3435      3.13429460    0.12849343E+00
3436      3.13479460    0.12853666E+00
3437      3.13529460    0.12857987E+00
3438      3.13579460    0.12862307E+00
3439      3.13629460    0.12866625E+00
3440      3.13679460    0.12870941E+00
3441      3.13729460    0.12875255E+00
3442      3.13779460    0.12879568E+00
3443      3.13829460    0.12883879E+00
3444      3.13879460    0.12888188E+00
3445      3.13929460    0.12892495E+00
3446      3.13979460    0.12896801E+00
3447      3.14029460    0.12901105E+00
3448      3.14079460    0.12905407E+00
3449      3.14129460    0.12909708E+00
3450      3.14179460    0.12914007E+00
3451      3.14229460    0.12918304E+00
3452      3.14279460    0.12922600E+00
3453      3.14329460    0.12926894E+00
3454      3.14379460    0.12931186E+00
3455      3.14429460    0.12935476E+00
3456      3.14479460    0.12939765E+00
3457      3.14529460    0.12944052E+00
3458      3.14579460    0.12948337E+00
3459      3.14629460    0.12952620E+00
3460      3.14679460    0.12956902E+00
3461      3.14729460    0.12961182E+00
3462      3.14779460    0.12965461E+00
3463      3.14829460    0.12969737E+00
3464      3.14879460    0.12974012E+00
3465      3.14929460    0.12978286E+00
3466      3.14979460    0.12982557E+00
3467      3.15029460    0.12986827E+00
3468      3.15079460    0.12991095E+00
3469      3.15129460    0.12995361E+00
3470      3.15179460    0.12999626E+00
3471      3.15229460    0.13003889E+00
3472      3.15279460    0.13008150E+00
3473      3.15329460    0.13012410E+00
3474      3.15379460    0.13016668E+00
3475      3.15429460    0.13020924E+00
3476      3.15479460    0.13025178E+00
3477      3.15529460    0.13029431E+00
3478      3.15579460    0.13033682E+00
3479      3.15629460    0.13037931E+00
3480      3.15679460    0.13042179E+00
3481      3.15729460    0.13046425E+00
3482      3.15779460    0.13050669E+00
3483      3.15829460    0.13054911E+00
3484      3.15879460    0.13059152E+00
3485      3.15929460    0.13063391E+00
3486      3.15979460    0.13067628E+00
3487      3.16029460    0.13071863E+00
3488      3.16079460    0.13076097E+00
3489      3.16129460    0.13080329E+00
3490      3.16179460    0.13084560E+00
3491      3.16229460    0.13088788E+00
3492      3.16279460    0.13093015E+00
3493      3.16329460    0.13097241E+00
3494      3.16379460    0.13101464E+00
3495      3.16429460    0.13105686E+00
3496      3.16479460    0.13109906E+00
3497      3.16529460    0.13114124E+00
3498      3.16579460    0.13118341E+00
3499      3.16629460    0.13122556E+00
3500      3.16679460    0.13126769E+00
3501      3.16729460    0.13130981E+00
3502      3.16779460    0.13135191E+00
3503      3.16829460    0.13139399E+00
3504      3.16879460    0.13143605E+00
3505      3.16929460    0.13147810E+00
3506      3.16979460    0.13152012E+00
3507      3.17029460    0.13156214E+00
3508      3.17079460    0.13160413E+00
3509      3.17129460    0.13164611E+00
3510      3.17179460    0.13168807E+00
3511      3.17229460    0.13173001E+00
3512      3.17279460    0.13177194E+00
3513      3.17329460    0.13181385E+00
3514      3.17379460    0.13185574E+00
3515      3.17429460    0.13189761E+00
3516      3.17479460    0.13193947E+00
3517      3.17529460    0.13198131E+00
3518      3.17579460    0.13202313E+00
3519      3.17629460    0.13206494E+00
3520      3.17679460    0.13210673E+00
3521      3.17729460    0.13214850E+00
3522      3.17779460    0.13219025E+00
3523      3.17829460    0.13223199E+00
3524      3.17879460    0.13227371E+00
3525      3.17929460    0.13231541E+00
3526      3.17979460    0.13235710E+00
3527      3.18029460    0.13239877E+00
3528      3.18079460    0.13244042E+00
3529      3.18129460    0.13248205E+00
3530      3.18179460    0.13252367E+00
3531      3.18229460    0.13256527E+00
3532      3.18279460    0.13260685E+00
3533      3.18329460    0.13264841E+00
3534      3.18379460    0.13268996E+00
3535      3.18429460    0.13273149E+00
3536      3.18479460    0.13277301E+00
3537      3.18529460    0.13281450E+00
3538      3.18579460    0.13285598E+00
3539      3.18629460    0.13289744E+00
3540      3.18679460    0.13293889E+00
3541      3.18729460    0.13298031E+00
3542      3.18779460    0.13302172E+00
3543      3.18829460    0.13306312E+00
3544      3.18879460    0.13310449E+00
3545      3.18929460    0.13314585E+00
3546      3.18979460    0.13318719E+00
3547      3.19029460    0.13322852E+00
3548      3.19079460    0.13326982E+00
3549      3.19129460    0.13331111E+00
3550      3.19179460    0.13335239E+00
3551      3.19229460    0.13339364E+00
3552      3.19279460    0.13343488E+00
3553      3.19329460    0.13347610E+00
3554      3.19379460    0.13351730E+00
3555      3.19429460    0.13355849E+00
3556      3.19479460    0.13359966E+00
3557      3.19529460    0.13364081E+00
3558      3.19579460    0.13368194E+00
3559      3.19629460    0.13372306E+00
3560      3.19679460    0.13376416E+00
3561      3.19729460    0.13380525E+00
3562      3.19779460    0.13384631E+00
3563      3.19829460    0.13388736E+00
3564      3.19879460    0.13392839E+00
3565      3.19929460    0.13396940E+00
3566      3.19979460    0.13401040E+00
3567      3.20029460    0.13405138E+00
3568      3.20079460    0.13409234E+00
3569      3.20129460    0.13413329E+00
3570      3.20179460    0.13417422E+00
3571      3.20229460    0.13421513E+00
3572      3.20279460    0.13425602E+00
3573      3.20329460    0.13429690E+00
3574      3.20379460    0.13433775E+00
3575      3.20429460    0.13437860E+00
3576      3.20479460    0.13441942E+00
3577      3.20529460    0.13446023E+00
3578      3.20579460    0.13450102E+00
3579      3.20629460    0.13454179E+00
3580      3.20679460    0.13458255E+00
3581      3.20729460    0.13462328E+00
3582      3.20779460    0.13466401E+00
3583      3.20829460    0.13470471E+00
3584      3.20879460    0.13474540E+00
3585      3.20929460    0.13478606E+00
3586      3.20979460    0.13482672E+00
3587      3.21029460    0.13486735E+00
3588      3.21079460    0.13490797E+00
3589      3.21129460    0.13494857E+00
3590      3.21179460    0.13498915E+00
3591      3.21229460    0.13502972E+00
3592      3.21279460    0.13507027E+00
3593      3.21329460    0.13511080E+00
3594      3.21379460    0.13515131E+00
3595      3.21429460    0.13519181E+00
3596      3.21479460    0.13523229E+00
3597      3.21529460    0.13527275E+00
3598      3.21579460    0.13531319E+00
3599      3.21629460    0.13535362E+00
3600      3.21679460    0.13539403E+00
3601      3.21729460    0.13543443E+00
3602      3.21779460    0.13547480E+00
3603      3.21829460    0.13551516E+00
3604      3.21879460    0.13555550E+00
3605      3.21929460    0.13559583E+00
3606      3.21979460    0.13563613E+00
3607      3.22029460    0.13567642E+00
3608      3.22079460    0.13571670E+00
3609      3.22129460    0.13575695E+00
3610      3.22179460    0.13579719E+00
3611      3.22229460    0.13583741E+00
3612      3.22279460    0.13587761E+00
3613      3.22329460    0.13591780E+00
3614      3.22379460    0.13595797E+00
3615      3.22429460    0.13599812E+00
3616      3.22479460    0.13603825E+00
3617      3.22529460    0.13607837E+00
3618      3.22579460    0.13611847E+00
3619      3.22629460    0.13615855E+00
3620      3.22679460    0.13619862E+00
3621      3.22729460    0.13623867E+00
3622      3.22779460    0.13627870E+00
3623      3.22829460    0.13631871E+00
3624      3.22879460    0.13635871E+00
3625      3.22929460    0.13639869E+00
3626      3.22979460    0.13643865E+00
3627      3.23029460    0.13647859E+00
3628      3.23079460    0.13651852E+00
3629      3.23129460    0.13655843E+00
3630      3.23179460    0.13659832E+00
3631      3.23229460    0.13663820E+00
3632      3.23279460    0.13667805E+00
3633      3.23329460    0.13671789E+00
3634      3.23379460    0.13675772E+00
3635      3.23429460    0.13679752E+00
